,bbox,fps_x,frame_end,frame_start,instance_id,signer_id,source,split,url,variation_id,video_id,word,fps_y,width,height,duration
165,"[88, 25, 217, 192]",25,-1,1,11,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23519.mp4,1,24962,go,25.0,256,256,1.48
166,"[201, 38, 837, 720]",25,-1,1,15,65,nabboud,train,https://www.youtube.com/watch?v=jknOnIhAbNo,0,24965,go,25.0,256,256,2.88
167,"[239, 20, 942, 720]",25,-1,1,19,5,aslu,train,https://www.youtube.com/watch?v=ZEyH-t5ALCs,0,24969,go,25.0,256,256,3.08
168,"[239, 20, 942, 720]",25,-1,1,21,5,aslu,train,https://www.youtube.com/watch?v=ZEyH-t5ALCs,0,24970,go,25.0,256,256,3.08
169,"[345, 51, 948, 720]",25,-1,1,22,65,nabboud,train,https://www.youtube.com/watch?v=ZyL9f_qoGug,0,24971,go,25.0,256,256,2.88
170,"[2, 9, 248, 240]",25,-1,1,23,25,aslpro,train,http://www.aslpro.com/main/g/go.swf,1,24972,go,25.0,256,256,2.0
171,"[149, 9, 591, 370]",25,-1,1,24,94,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GO-469.mp4,0,65824,go,25.0,256,256,1.72
172,"[229, 42, 573, 400]",25,-1,1,25,41,aslsearch,train,http://www.aslsearch.com/signs/videos/go.mp4,0,24973,go,25.0,256,256,3.68
173,"[283, 19, 812, 480]",25,-1,1,26,52,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20go-c3j44FTrL9c.mp4,0,24943,go,25.0,256,256,2.12
174,"[607, 62, 1534, 1075]",25,-1,1,29,31,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To%20Go-BeOwDK5YI0U.mp4,0,24946,go,25.0,256,256,1.36
175,"[58, 2, 557, 480]",25,-1,1,30,21,asldeafined,train,https://media.asldeafined.com/vocabulary/1468549286.5649.mp4,0,24947,go,25.0,256,256,2.16
176,"[37, 7, 273, 240]",25,-1,1,31,14,handspeak,val,https://www.handspeak.com/word/g/go.mp4,0,24948,go,25.0,256,256,0.72
177,"[37, 1, 284, 240]",25,-1,1,33,0,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/58507.mp4,0,24940,go,25.0,256,256,3.52
178,"[106, 19, 343, 360]",25,-1,1,34,109,asllex,test,https://youtu.be/QfVrSA3yrSc,0,67715,go,25.0,256,256,2.12
179,"[4, 9, 525, 480]",25,-1,1,35,14,handspeak,train,https://www.handspeak.com/word/g/go-to2.mp4,1,24950,go,25.0,256,256,2.2
180,"[13, 1, 526, 480]",25,-1,1,36,20,handspeak,train,https://www.handspeak.com/word/g/go-to.mp4,0,24951,go,25.0,256,256,2.2
181,"[32, 14, 204, 192]",25,-1,1,37,10,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/22/22235.mp4,1,24952,go,25.0,256,256,1.16
182,"[79, 22, 201, 192]",25,-1,1,39,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23400.mp4,0,24954,go,25.0,256,256,2.08
183,"[0, 0, 360, 240]",25,3997,3938,0,9,asl5200,test,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,11305,clothes,25.0,256,256,2.08
184,"[348, 11, 932, 720]",25,51,1,1,115,lillybauer,train,https://www.youtube.com/watch?v=RVnoNW53qFU,0,68870,clothes,25.0,256,256,2.04
185,"[210, 0, 661, 480]",25,-1,1,2,110,valencia-asl,train,https://www.youtube.com/watch?v=Xmrvvk8l3_w,0,68024,clothes,25.0,256,256,2.48
186,"[0, 5, 255, 240]",25,-1,1,3,72,aslpro,train,http://www.aslpro.com//main/c/clothes.swf,0,11327,clothes,25.0,256,256,2.84
187,"[14, 8, 243, 240]",25,-1,1,4,72,aslpro,train,http://www.aslpro.com//main/c/clothes_winter.swf,0,11328,clothes,25.0,256,256,3.12
188,"[403, 67, 893, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/clothes.mp4,0,11310,clothes,25.0,256,256,3.04
189,"[12, 7, 236, 240]",25,-1,1,6,72,aslpro,train,http://www.aslpro.com//main/c/clothes_womens.swf,0,11329,clothes,25.0,256,256,3.52
190,"[165, 51, 578, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/clothes.mp4,0,11330,clothes,25.0,256,256,2.84
191,"[70, 21, 614, 480]",25,-1,1,8,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466899298.7370.mp4,0,11311,clothes,25.0,256,256,3.16
192,"[42, 0, 612, 480]",25,-1,1,9,20,handspeak,train,https://www.handspeak.com/word/c/clothes.mp4,0,11312,clothes,25.0,256,256,2.2
193,"[56, 8, 243, 192]",25,-1,1,10,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6566.mp4,0,11313,clothes,25.0,256,256,1.24
194,"[242, 43, 1134, 720]",25,-1,1,11,5,aslu,val,https://www.youtube.com/watch?v=06hMAkUdQgg,0,11314,clothes,25.0,256,256,1.96
195,"[341, 49, 999, 720]",25,-1,1,12,5,aslu,val,https://www.youtube.com/watch?v=15czV0-SagI,0,11315,clothes,25.0,256,256,2.92
196,"[21, 2, 304, 240]",25,-1,1,13,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/399310.mp4,0,11309,clothes,25.0,256,256,2.32
197,"[320, 28, 968, 720]",25,-1,1,14,5,aslu,train,https://www.youtube.com/watch?v=mda48XkT9gQ,0,11316,clothes,25.0,256,256,3.44
198,"[3, 6, 240, 240]",25,-1,1,15,72,aslpro,train,http://www.aslpro.com//main/c/clothes_boys.swf,0,11317,clothes,25.0,256,256,3.2
199,"[0, 6, 224, 240]",25,-1,1,16,72,aslpro,test,http://www.aslpro.com//main/c/clothes_designer.swf,0,11318,clothes,25.0,256,256,4.92
200,"[12, 7, 234, 240]",25,-1,1,17,72,aslpro,val,http://www.aslpro.com//main/c/clothes_fall.swf,0,11319,clothes,25.0,256,256,3.72
201,"[5, 9, 242, 240]",25,-1,1,18,72,aslpro,train,http://www.aslpro.com//main/c/clothes_girls.swf,0,11320,clothes,25.0,256,256,3.68
202,"[7, 7, 232, 240]",25,-1,1,19,49,aslpro,train,http://www.aslpro.com//main/c/clothes_irregular.swf,0,11321,clothes,25.0,256,256,4.72
203,"[3, 8, 228, 240]",25,-1,1,20,72,aslpro,train,http://www.aslpro.com//main/c/clothes_mens.swf,0,11322,clothes,25.0,256,256,3.48
204,"[8, 5, 238, 240]",25,-1,1,21,72,aslpro,train,http://www.aslpro.com//main/c/clothes_petite.swf,0,11323,clothes,25.0,256,256,3.92
205,"[0, 9, 254, 240]",25,-1,1,22,72,aslpro,train,http://www.aslpro.com//main/c/clothes_plus_size.swf,0,11324,clothes,25.0,256,256,3.56
206,"[14, 8, 238, 240]",25,-1,1,23,72,aslpro,val,http://www.aslpro.com//main/c/clothes_spring.swf,0,11325,clothes,25.0,256,256,3.08
207,"[13, 8, 241, 240]",25,-1,1,24,72,aslpro,train,http://www.aslpro.com//main/c/clothes_summer.swf,0,11326,clothes,25.0,256,256,3.12
208,"[0, 0, 360, 240]",25,2235,2159,0,9,asl5200,test,https://www.youtube.com/watch?v=A5dihMAjeTE,0,63219,who,25.0,256,256,2.64
209,"[381, 45, 868, 720]",25,-1,1,1,118,aslbrick,train,http://aslbricks.org/New/ASL-Videos/who.mp4,0,69534,who,25.0,256,256,2.16
210,"[343, 21, 928, 720]",25,54,1,2,115,lillybauer,train,https://www.youtube.com/watch?v=SQUHKsHMUiw,0,68890,who,25.0,256,256,2.16
211,"[196, 11, 606, 480]",25,-1,1,3,111,valencia-asl,train,https://www.youtube.com/watch?v=Xx8ZjswBRLY,0,68183,who,25.0,256,256,1.76
212,"[356, 43, 951, 720]",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=pBnGrdxhxHQ,0,63239,who,25.0,256,256,3.36
213,"[333, 18, 917, 720]",25,-1,1,5,5,aslu,train,https://www.youtube.com/watch?v=_V31e361KV8,0,63240,who,25.0,256,256,2.48
214,"[25, 8, 223, 240]",25,-1,1,6,87,aslpro,train,http://www.aslpro.com/main/w/who.swf,0,63241,who,25.0,256,256,2.6
215,"[188, 55, 546, 400]",25,-1,1,7,12,aslsearch,train,http://www.aslsearch.com/signs/videos/who.mp4,0,63242,who,25.0,256,256,2.96
216,"[235, 15, 526, 414]",25,-1,1,8,36,startasl,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/who.mp4,0,63226,who,25.0,256,256,2.32
217,"[687, 96, 1421, 1080]",25,-1,1,9,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who%202-P20hHY3qUEQ.mp4,0,63227,who,25.0,256,256,1.28
218,"[693, 88, 1401, 1080]",25,-1,1,10,6,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-rehp_kwiS-I.mp4,0,63228,who,25.0,256,256,1.4
219,"[655, 72, 1505, 1071]",25,-1,1,11,4,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-wmIY6Yo-vp8.mp4,0,63229,who,25.0,256,256,1.96
220,"[342, 20, 1162, 1080]",25,-1,1,12,46,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Who-xchfz0eTaP8.mp4,0,63230,who,25.0,256,256,2.12
221,"[128, 8, 517, 480]",25,-1,1,13,13,asldeafined,train,https://media.asldeafined.com/vocabulary/1468928348.68.mp4,0,63231,who,25.0,256,256,3.16
222,"[165, 4, 472, 370]",25,-1,1,14,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-1430.mp4,0,66778,who,25.0,256,256,2.4
223,"[112, 28, 507, 480]",25,-1,1,15,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539176590.1089.mp4,0,63232,who,25.0,256,256,5.28
224,"[121, 12, 533, 480]",25,-1,1,16,14,handspeak,test,https://www.handspeak.com/word/w/who.mp4,0,63233,who,25.0,256,256,2.2
225,"[173, 0, 516, 360]",25,-1,1,17,20,handspeak,val,https://www.handspeak.com/word/w/who-old.mp4,0,63234,who,25.0,256,256,2.32
226,"[167, 3, 471, 370]",25,-1,1,18,88,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WH/WHO-2236.mp4,0,66779,who,25.0,256,256,2.24
227,"[195, 32, 472, 370]",25,-1,1,19,93,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/WH/WHO-2283.mp4,0,66780,who,25.0,256,256,2.44
228,"[35, 0, 293, 240]",25,-1,1,20,42,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/51811.mp4,0,63225,who,25.0,256,256,3.76
229,"[115, 29, 371, 360]",25,-1,1,21,109,asllex,train,https://youtu.be/gDkZ2Zn3Sjg,0,67066,who,25.0,256,256,1.64
230,"[81, 19, 207, 192]",25,-1,1,23,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/9/9019.mp4,0,63236,who,25.0,256,256,1.56
231,"[82, 17, 212, 192]",25,-1,1,24,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/9/9020.mp4,0,63237,who,25.0,256,256,1.56
232,"[373, 118, 828, 720]",25,-1,1,25,80,nabboud,train,https://www.youtube.com/watch?v=dnDu1DxXWo4,0,63238,who,25.0,256,256,2.24
233,"[0, 0, 360, 240]",25,782,730,0,9,asl5200,train,https://www.youtube.com/watch?v=PPmQd2zWdP0,0,8909,candy,25.0,256,256,1.84
234,"[114, 0, 1155, 720]",25,-1,1,1,109,valencia-asl,train,https://www.youtube.com/watch?v=LMQ4kaHPS48,1,68018,candy,25.0,256,256,3.48
235,"[126, 32, 284, 240]",25,5411,5286,2,121,northtexas,train,https://www.youtube.com/watch?v=pc0-gVEETVg,1,70326,candy,25.0,256,256,5.04
236,"[112, 16, 539, 357]",25,63,1,3,113,lillybauer,train,https://www.youtube.com/watch?v=PfobLrBH5G8,1,68790,candy,25.0,256,256,5.0
237,"[33, 4, 230, 240]",25,-1,1,4,49,aslpro,train,http://www.aslpro.com/main/c/candy.swf,0,8928,candy,25.0,256,256,2.4
238,"[153, 55, 539, 400]",25,-1,1,5,12,aslsearch,val,http://www.aslsearch.com/signs/videos/candy.mp4,1,8929,candy,25.0,256,256,2.8
239,"[163, 14, 517, 414]",25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/candy.mp4,1,8916,candy,25.0,256,256,3.0
240,"[784, 153, 1501, 1080]",25,-1,1,7,39,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing%202-dsVi-FR4eBg.mp4,0,8917,candy,25.0,256,256,1.12
241,"[774, 153, 1499, 1080]",25,-1,1,8,39,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy%2C%20It%27s%20Nothing-YX3NQ7iEwiE.mp4,0,8918,candy,25.0,256,256,1.08
242,"[647, 60, 1538, 1065]",25,-1,1,9,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Candy-v1iNoQ1DZ7c.mp4,1,8919,candy,25.0,256,256,2.96
243,"[675, 65, 1529, 1060]",25,-1,1,10,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cute-Dl2ekdgVRTg.mp4,0,8920,candy,25.0,256,256,2.56
244,"[66, 24, 572, 480]",25,-1,1,11,17,asldeafined,train,https://media.asldeafined.com/vocabulary/1471144833.8086.mp4,1,8921,candy,25.0,256,256,2.0
245,"[56, 15, 264, 240]",25,-1,1,12,14,handspeak,val,https://www.handspeak.com/word/c/candy-sweet.mp4,0,8922,candy,25.0,256,256,1.32
246,"[16, 8, 268, 240]",25,-1,1,13,14,handspeak,train,https://www.handspeak.com/word/c/candy-usa.mp4,1,8923,candy,25.0,256,256,1.56
247,"[186, 15, 467, 370]",25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-66.mp4,0,65298,candy,25.0,256,256,2.44
248,"[80, 11, 216, 192]",25,-1,1,15,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6123.mp4,0,8924,candy,25.0,256,256,1.0
249,"[136, 16, 469, 370]",25,-1,1,16,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_1-67.mp4,1,65299,candy,25.0,256,256,2.6
250,"[195, 16, 467, 370]",25,-1,1,17,89,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CA/CANDY_2-1014.mp4,0,65300,candy,25.0,256,256,2.68
251,"[23, 0, 286, 240]",25,-1,1,18,56,spreadthesign,test,https://media.spreadthesign.com/video/mp4/13/51294.mp4,1,8915,candy,25.0,256,256,3.2
252,"[147, 19, 426, 360]",25,-1,1,19,109,asllex,val,https://youtu.be/kymMYu5qPhY,1,67468,candy,25.0,256,256,1.72
253,"[93, 19, 365, 360]",25,-1,1,20,109,asllex,train,https://youtu.be/xK2QEO7Xld4,0,67470,candy,25.0,256,256,1.8
254,"[78, 15, 233, 192]",25,-1,1,21,11,signingsavvy,test,https://www.signingsavvy.com/signs/mp4/7/7906.mp4,1,8925,candy,25.0,256,256,1.44
255,"[329, 47, 928, 717]",25,-1,1,22,5,aslu,train,https://www.youtube.com/watch?v=EfJ4xLiX5IA,1,8926,candy,25.0,256,256,2.68
256,"[340, 23, 1019, 720]",25,-1,1,23,5,aslu,train,https://www.youtube.com/watch?v=nmD3uqyVAC0,1,8927,candy,25.0,256,256,2.52
257,"[134, 17, 491, 370]",25,-1,1,0,102,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CO/COUSIN-1171.mp4,0,65415,cousin,25.0,256,256,2.92
258,"[176, 46, 440, 360]",25,1262,1161,1,121,northtexas,train,https://www.youtube.com/watch?v=bq-HmgjGzmw,0,70332,cousin,25.0,256,256,4.08
259,"[275, 19, 882, 720]",25,39,1,2,112,lillybauer,train,https://www.youtube.com/watch?v=jC6sHiZBEyI,0,68592,cousin,25.0,256,256,1.56
260,"[205, 43, 479, 400]",25,-1,1,3,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin3.mp4,0,13647,cousin,25.0,256,256,2.72
261,"[192, 41, 488, 400]",25,-1,1,4,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin.mp4,0,13648,cousin,25.0,256,256,2.4
262,"[463, 67, 856, 720]",25,-1,1,5,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-female.mp4,0,13631,cousin,25.0,256,256,2.44
263,"[428, 69, 853, 720]",25,-1,1,6,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/cousin-male.mp4,0,13632,cousin,25.0,256,256,2.44
264,"[297, 16, 772, 480]",25,-1,1,7,60,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cousin-WACMzmRGgY8.mp4,0,13633,cousin,25.0,256,256,3.2
265,"[99, 24, 512, 480]",25,-1,1,8,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466904377.9296.mp4,0,13634,cousin,25.0,256,256,3.28
266,"[59, 25, 528, 480]",25,-1,1,9,59,asldeafined,test,https://media.asldeafined.com/vocabulary/1466904400.1624.mp4,0,13635,cousin,25.0,256,256,3.6
267,"[55, 27, 520, 480]",25,-1,1,10,59,asldeafined,train,https://media.asldeafined.com/vocabulary/1539177107.4884.mp4,0,13636,cousin,25.0,256,256,4.48
268,"[49, 17, 258, 240]",25,-1,1,11,14,handspeak,train,https://www.handspeak.com/word/c/cousin-female.mp4,0,13637,cousin,25.0,256,256,1.36
269,"[31, 16, 254, 240]",25,-1,1,12,14,handspeak,train,https://www.handspeak.com/word/c/cousin-male.mp4,0,13638,cousin,25.0,256,256,1.16
270,"[67, 17, 251, 234]",25,-1,1,13,35,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/47501.mp4,0,13630,cousin,25.0,256,256,3.6
271,"[63, 15, 257, 240]",25,-1,1,14,14,handspeak,val,https://www.handspeak.com/word/c/cousin.mp4,0,13639,cousin,25.0,256,256,1.28
272,"[86, 20, 382, 360]",25,-1,1,15,109,asllex,test,https://youtu.be/mBNbzPNTVqk,0,67535,cousin,25.0,256,256,2.12
273,"[52, 9, 225, 192]",25,-1,1,16,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6148.mp4,0,13640,cousin,25.0,256,256,2.04
274,"[79, 8, 222, 192]",25,-1,1,17,11,signingsavvy,val,https://www.signingsavvy.com/signs/mp4/6/6150.mp4,0,13641,cousin,25.0,256,256,1.52
275,"[54, 9, 222, 192]",25,-1,1,18,11,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/6/6568.mp4,0,13642,cousin,25.0,256,256,1.36
276,"[240, 25, 965, 720]",25,-1,1,19,5,aslu,train,https://www.youtube.com/watch?v=e9-jd3sf6us,0,13643,cousin,25.0,256,256,2.56
277,"[4, 11, 199, 240]",25,-1,1,20,24,aslpro,train,http://www.aslpro.com/main/c/cousin_female.swf,0,13644,cousin,25.0,256,256,3.84
278,"[2, 13, 205, 240]",25,-1,1,21,24,aslpro,train,http://www.aslpro.com/main/c/cousin_male.swf,0,13645,cousin,25.0,256,256,2.8
279,"[174, 36, 487, 400]",25,-1,1,22,41,aslsearch,train,http://www.aslsearch.com/signs/videos/cousin2.mp4,0,13646,cousin,25.0,256,256,2.48
280,"[0, 0, 360, 240]",25,543,497,0,9,asl5200,test,https://www.youtube.com/watch?v=ChIupJBcxjs,0,14855,deaf,25.0,256,256,1.64
281,"[163, 40, 401, 360]",25,4511,4420,1,121,northtexas,train,https://www.youtube.com/watch?v=25ymRY7hbjs,0,70015,deaf,25.0,256,256,3.68
282,"[102, 6, 563, 360]",25,137,80,2,113,lillybauer,train,https://www.youtube.com/watch?v=J9hiREjgVe0,0,68586,deaf,25.0,256,256,2.32
283,"[275, 0, 1053, 720]",25,-1,1,3,109,valencia-asl,train,https://www.youtube.com/watch?v=Qvn5RGyb0po,0,68033,deaf,25.0,256,256,4.32
284,"[320, 43, 932, 720]",25,-1,1,4,5,aslu,train,https://www.youtube.com/watch?v=sP4e9vRUCYM,0,14899,deaf,25.0,256,256,2.56
285,"[320, 54, 842, 720]",25,-1,1,5,69,nabboud,train,https://www.youtube.com/watch?v=YsLUNOu9jXU,0,14900,deaf,25.0,256,256,3.36
286,"[186, 15, 525, 414]",25,-1,1,6,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/deaf.mp4,0,14882,deaf,25.0,256,256,3.68
287,"[22, 18, 199, 240]",25,-1,1,7,16,aslpro,val,http://www.aslpro.com/main/d/deaf_1.swf,0,14901,deaf,25.0,256,256,2.24
288,"[170, 62, 532, 400]",25,-1,1,9,12,aslsearch,val,http://www.aslsearch.com/signs/videos/deaf.mp4,0,14903,deaf,25.0,256,256,2.8
289,"[738, 111, 1463, 1080]",25,-1,1,10,45,signschool,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-1tMYCoZB0lE.mp4,0,14883,deaf,25.0,256,256,0.88
290,"[677, 59, 1527, 1061]",25,-1,1,11,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf%202-VoHLEG8FIH4.mp4,0,14884,deaf,25.0,256,256,1.32
291,"[727, 115, 1483, 1078]",25,-1,1,12,45,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Deaf-bHRhz2geOTA.mp4,0,14885,deaf,25.0,256,256,0.92
292,"[445, 35, 1030, 709]",25,-1,1,13,4,signschool,train,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Deaf.mp4,0,14886,deaf,25.0,256,256,1.32
293,"[170, 15, 476, 370]",25,-1,1,14,90,aslsignbank,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/DE/DEAF-103.mp4,0,65445,deaf,25.0,256,256,2.16
294,"[111, 30, 517, 480]",25,-1,1,15,59,asldeafined,val,https://media.asldeafined.com/vocabulary/1466906743.302.mp4,0,14887,deaf,25.0,256,256,2.12
295,"[95, 28, 530, 480]",25,-1,1,16,15,asldeafined,test,https://media.asldeafined.com/vocabulary/1522766619.2346.mp4,0,14888,deaf,25.0,256,256,2.28
296,"[36, 0, 527, 480]",25,-1,1,17,14,handspeak,train,https://www.handspeak.com/word/d/deaf2.mp4,0,14889,deaf,25.0,256,256,2.2
297,"[30, 0, 526, 480]",25,-1,1,20,20,handspeak,val,https://www.handspeak.com/word/d/deaf.mp4,0,14891,deaf,25.0,256,256,2.2
298,"[66, 24, 205, 192]",25,-1,1,21,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23016.mp4,0,14893,deaf,25.0,256,256,1.52
299,"[60, 24, 206, 192]",25,-1,1,22,10,signingsavvy,train,https://www.signingsavvy.com/signs/mp4/23/23017.mp4,0,14894,deaf,25.0,256,256,1.36
300,"[372, 54, 842, 720]",25,-1,1,23,69,nabboud,train,https://www.youtube.com/watch?v=5Dr7V1fbTFU,0,14895,deaf,25.0,256,256,3.56
301,"[341, 30, 910, 720]",25,-1,1,24,47,scott,train,https://www.youtube.com/watch?v=IgT0jDp56ZM,0,14896,deaf,25.0,256,256,4.04
302,"[334, 35, 942, 720]",25,-1,1,26,5,aslu,train,https://www.youtube.com/watch?v=ofL3HMkLDOc,0,14898,deaf,25.0,256,256,3.16
303,"[160, 15, 471, 370]",25,-1,1,0,94,aslsignbank,test,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FI/FINE-455.mp4,0,65717,fine,25.0,256,256,1.88
304,"[163, 42, 390, 360]",25,4746,4638,1,121,northtexas,test,https://www.youtube.com/watch?v=4Nh1iFv2BMc,0,70234,fine,25.0,256,256,4.36
305,"[338, 30, 991, 720]",25,-1,1,2,109,valencia-asl,train,https://www.youtube.com/watch?v=Yey5VEZE-_g,0,68048,fine,25.0,256,256,3.12
306,"[149, 39, 415, 341]",25,-1,1,3,64,aslu,train,https://www.youtube.com/watch?v=IuBUE7SH1Wk,0,21885,fine,25.0,256,256,4.8
307,"[317, 43, 919, 720]",25,-1,1,4,5,aslu,val,https://www.youtube.com/watch?v=OHHKerxHJjQ,0,21886,fine,25.0,256,256,2.68
308,"[333, 39, 959, 720]",25,-1,1,5,5,aslu,val,https://www.youtube.com/watch?v=YSTnrscx1UY,0,21887,fine,25.0,256,256,2.72
309,"[12, 20, 207, 240]",25,-1,1,6,83,aslpro,train,http://www.aslpro.com/main/f/fine.swf,0,21888,fine,25.0,256,256,2.4
310,"[414, 53, 804, 720]",25,-1,1,7,38,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine2.mp4,0,21870,fine,25.0,256,256,2.24
311,"[33, 6, 245, 240]",25,-1,1,8,24,aslpro,train,http://www.aslpro.com//main/f/fine_ticket.swf,1,21889,fine,25.0,256,256,2.56
312,"[166, 54, 515, 400]",25,-1,1,9,12,aslsearch,test,http://www.aslsearch.com/signs/videos/cost.mp4,1,21890,fine,25.0,256,256,2.56
313,"[236, 35, 486, 400]",25,-1,1,10,41,aslsearch,train,http://www.aslsearch.com/signs/videos/fine.mp4,0,21891,fine,25.0,256,256,2.64
314,"[206, 15, 518, 414]",25,-1,1,11,36,startasl,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/fine.mp4,0,21871,fine,25.0,256,256,2.72
315,"[344, 10, 770, 480]",25,-1,1,12,52,signschool,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20fine5-4SzwErJNYTc.mp4,0,21872,fine,25.0,256,256,2.64
316,"[67, 10, 236, 240]",25,-1,1,13,2,spreadthesign,train,https://media.spreadthesign.com/video/mp4/13/92669.mp4,0,21869,fine,25.0,256,256,3.36
